EncuestaID,RangoEdad,Genero,Departamento,FrecuenciaConsumoSnacks,SaborPreferido,Snack
1598,18 - 24 Años,Femenino,Guatemala,Varias Veces Al Mes,Picante Chapín,Mundialitos Queso Picante
1599,25 - 34 Años,Masculino,Escuintla,Rara Vez,Picante Chapín,Chocokick Bites
1599,25 - 34 Años,Masculino,Escuintla,Rara Vez,Picante Chapín,Crunchmax Bbq
1600,Menos De 18 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Salado Tradicional,Futbolmix
1601,18 - 24 Años,Masculino,Chimaltenango,Todos Los Días,Dulce,Fan Chips Jalapeño
1601,18 - 24 Años,Masculino,Chimaltenango,Todos Los Días,Dulce,Hot Stadium Peanuts
1601,18 - 24 Años,Masculino,Chimaltenango,Todos Los Días,Dulce,Energy Crunch Protein
1602,Menos De 18 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Mundialitos Queso Picante
1602,Menos De 18 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Crunchmax Bbq
1603,25 - 34 Años,Femenino,Escuintla,Todos Los Días,Picante Chapín,Caramel Goal Popcorn
1604,35 - 44 Años,Femenino,Alta Verapaz,3 A 5 Veces Por Semana,Barbacoa,Crunchmax Bbq
1604,35 - 44 Años,Femenino,Alta Verapaz,3 A 5 Veces Por Semana,Barbacoa,Gol Nachos Supreme
1605,Menos De 18 Años,Femenino,Guatemala,Todos Los Días,Queso,Mundialitos Queso Picante
1606,45 - 54 Años,Femenino,Izabal,1 A 2 Veces Por Semana,Jalapeño,Gol Nachos Supreme
1606,45 - 54 Años,Femenino,Izabal,1 A 2 Veces Por Semana,Jalapeño,Mundialitos Queso Picante
1607,25 - 34 Años,Femenino,Guatemala,Todos Los Días,Picante Chapín,Mundialitos Queso Picante
1607,25 - 34 Años,Femenino,Guatemala,Todos Los Días,Picante Chapín,Crunchmax Bbq
1607,25 - 34 Años,Femenino,Guatemala,Todos Los Días,Picante Chapín,Chocokick Bites
1608,25 - 34 Años,Femenino,Guatemala,Varias Veces Al Mes,Dulce,Mundialitos Queso Picante
1608,25 - 34 Años,Femenino,Guatemala,Varias Veces Al Mes,Dulce,Hot Stadium Peanuts
1608,25 - 34 Años,Femenino,Guatemala,Varias Veces Al Mes,Dulce,Energy Crunch Protein
1609,45 - 54 Años,Femenino,Huehuetenango,Varias Veces Al Mes,Dulce,Crunchmax Bbq
1610,45 - 54 Años,Masculino,Guatemala,Varias Veces Al Mes,Dulce,Gol Nachos Supreme
1610,45 - 54 Años,Masculino,Guatemala,Varias Veces Al Mes,Dulce,Caramel Goal Popcorn
1611,45 - 54 Años,Femenino,Chimaltenango,1 A 2 Veces Por Semana,Dulce,Mundialitos Queso Picante
1611,45 - 54 Años,Femenino,Chimaltenango,1 A 2 Veces Por Semana,Dulce,Energy Crunch Protein
1612,25 - 34 Años,Masculino,Petén,1 A 2 Veces Por Semana,Jalapeño,Hot Stadium Peanuts
1612,25 - 34 Años,Masculino,Petén,1 A 2 Veces Por Semana,Jalapeño,Futbolmix
1613,25 - 34 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Chocolate,Chocokick Bites
1614,45 - 54 Años,Femenino,Escuintla,Todos Los Días,Barbacoa,Crunchmax Bbq
1615,18 - 24 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Barbacoa,Hot Stadium Peanuts
1616,18 - 24 Años,Masculino,Quetzaltenango,3 A 5 Veces Por Semana,Barbacoa,Hot Stadium Peanuts
1616,18 - 24 Años,Masculino,Quetzaltenango,3 A 5 Veces Por Semana,Barbacoa,Futbolmix
1616,18 - 24 Años,Masculino,Quetzaltenango,3 A 5 Veces Por Semana,Barbacoa,Victory Pretzels
1617,35 - 44 Años,Femenino,Jalapa,Todos Los Días,Picante Chapín,Caramel Goal Popcorn
1618,Menos De 18 Años,Masculino,Chimaltenango,Todos Los Días,Barbacoa,Fan Chips Jalapeño
1618,Menos De 18 Años,Masculino,Chimaltenango,Todos Los Días,Barbacoa,Gol Nachos Supreme
1618,Menos De 18 Años,Masculino,Chimaltenango,Todos Los Días,Barbacoa,Crunchmax Bbq
1619,25 - 34 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Barbacoa,Gol Nachos Supreme
1620,45 - 54 Años,Masculino,Escuintla,3 A 5 Veces Por Semana,Limón,Energy Crunch Protein
1621,18 - 24 Años,Femenino,Guatemala,Rara Vez,Salado Tradicional,Gol Nachos Supreme
1621,18 - 24 Años,Femenino,Guatemala,Rara Vez,Salado Tradicional,Crunchmax Bbq
1622,25 - 34 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Jalapeño,Fan Chips Jalapeño
1622,25 - 34 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Jalapeño,Mundialitos Queso Picante
1623,18 - 24 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Jalapeño,Victory Pretzels
1623,18 - 24 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Jalapeño,Futbolmix
1623,18 - 24 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Jalapeño,Crunchmax Bbq
1624,18 - 24 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Chocolate,Mundialitos Queso Picante
1625,18 - 24 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Crunchmax Bbq
1626,Menos De 18 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Chocolate,Fan Chips Jalapeño
1626,Menos De 18 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Chocolate,Mundialitos Queso Picante
1626,Menos De 18 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Chocolate,Caramel Goal Popcorn
1627,45 - 54 Años,Femenino,Petén,Todos Los Días,Jalapeño,Fan Chips Jalapeño
1628,45 - 54 Años,Masculino,Sololá,3 A 5 Veces Por Semana,Jalapeño,Gol Nachos Supreme
1629,25 - 34 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Crunchmax Bbq
1629,25 - 34 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Mundialitos Queso Picante
1630,35 - 44 Años,Femenino,Zacapa,1 A 2 Veces Por Semana,Picante Chapín,Crunchmax Bbq
1630,35 - 44 Años,Femenino,Zacapa,1 A 2 Veces Por Semana,Picante Chapín,Hot Stadium Peanuts
1630,35 - 44 Años,Femenino,Zacapa,1 A 2 Veces Por Semana,Picante Chapín,Energy Crunch Protein
1631,25 - 34 Años,Femenino,Guatemala,Varias Veces Al Mes,Picante Chapín,Futbolmix
1631,25 - 34 Años,Femenino,Guatemala,Varias Veces Al Mes,Picante Chapín,Gol Nachos Supreme
1632,55 Años O Más,Masculino,Chimaltenango,1 A 2 Veces Por Semana,Chocolate,Mundialitos Queso Picante
1632,55 Años O Más,Masculino,Chimaltenango,1 A 2 Veces Por Semana,Chocolate,Caramel Goal Popcorn
1632,55 Años O Más,Masculino,Chimaltenango,1 A 2 Veces Por Semana,Chocolate,Futbolmix
1633,18 - 24 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Limón,Mundialitos Queso Picante
1633,18 - 24 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Limón,Chocokick Bites
1633,18 - 24 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Limón,Gol Nachos Supreme
1634,18 - 24 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Mundialitos Queso Picante
1634,18 - 24 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Gol Nachos Supreme
1634,18 - 24 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Hot Stadium Peanuts
1635,18 - 24 Años,Femenino,Guatemala,Rara Vez,Barbacoa,Gol Nachos Supreme
1635,18 - 24 Años,Femenino,Guatemala,Rara Vez,Barbacoa,Crunchmax Bbq
1635,18 - 24 Años,Femenino,Guatemala,Rara Vez,Barbacoa,Energy Crunch Protein
1636,35 - 44 Años,Femenino,Guatemala,Todos Los Días,Picante Chapín,Crunchmax Bbq
1637,35 - 44 Años,Masculino,Escuintla,Todos Los Días,Barbacoa,Chocokick Bites
1637,35 - 44 Años,Masculino,Escuintla,Todos Los Días,Barbacoa,Fan Chips Jalapeño
1638,18 - 24 Años,Femenino,Guatemala,Varias Veces Al Mes,Dulce,Crunchmax Bbq
1639,25 - 34 Años,Femenino,Alta Verapaz,1 A 2 Veces Por Semana,Queso,Fan Chips Jalapeño
1640,25 - 34 Años,Prefiero No Indicarlo,Chimaltenango,1 A 2 Veces Por Semana,Barbacoa,Crunchmax Bbq
1641,25 - 34 Años,Masculino,Guatemala,Todos Los Días,Picante Chapín,Caramel Goal Popcorn
1642,35 - 44 Años,Femenino,Guatemala,Rara Vez,Chocolate,Mundialitos Queso Picante
1643,18 - 24 Años,Femenino,Guatemala,Varias Veces Al Mes,Barbacoa,Caramel Goal Popcorn
1643,18 - 24 Años,Femenino,Guatemala,Varias Veces Al Mes,Barbacoa,Mundialitos Queso Picante
1644,25 - 34 Años,Masculino,Zacapa,3 A 5 Veces Por Semana,Limón,Chocokick Bites
1645,Menos De 18 Años,Femenino,Escuintla,1 A 2 Veces Por Semana,Queso,Caramel Goal Popcorn
1646,25 - 34 Años,Masculino,Guatemala,Rara Vez,Barbacoa,Futbolmix
1646,25 - 34 Años,Masculino,Guatemala,Rara Vez,Barbacoa,Crunchmax Bbq
1647,55 Años O Más,Femenino,Guatemala,3 A 5 Veces Por Semana,Jalapeño,Chocokick Bites
1647,55 Años O Más,Femenino,Guatemala,3 A 5 Veces Por Semana,Jalapeño,Caramel Goal Popcorn
1648,35 - 44 Años,Femenino,Sololá,3 A 5 Veces Por Semana,Queso,Futbolmix
1648,35 - 44 Años,Femenino,Sololá,3 A 5 Veces Por Semana,Queso,Mundialitos Queso Picante
1648,35 - 44 Años,Femenino,Sololá,3 A 5 Veces Por Semana,Queso,Hot Stadium Peanuts
1649,35 - 44 Años,Masculino,Jalapa,Todos Los Días,Barbacoa,Caramel Goal Popcorn
1649,35 - 44 Años,Masculino,Jalapa,Todos Los Días,Barbacoa,Chocokick Bites
1649,35 - 44 Años,Masculino,Jalapa,Todos Los Días,Barbacoa,Mundialitos Queso Picante
1650,35 - 44 Años,Femenino,Guatemala,Todos Los Días,Queso,Victory Pretzels
1650,35 - 44 Años,Femenino,Guatemala,Todos Los Días,Queso,Gol Nachos Supreme
1651,35 - 44 Años,Masculino,Huehuetenango,1 A 2 Veces Por Semana,Picante Chapín,Futbolmix
1652,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Chocolate,Hot Stadium Peanuts
1652,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Chocolate,Mundialitos Queso Picante
1652,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Chocolate,Fan Chips Jalapeño
1653,35 - 44 Años,Masculino,Guatemala,Varias Veces Al Mes,Picante Chapín,Crunchmax Bbq
1653,35 - 44 Años,Masculino,Guatemala,Varias Veces Al Mes,Picante Chapín,Futbolmix
1654,Menos De 18 Años,Masculino,San Marcos,1 A 2 Veces Por Semana,Queso,Crunchmax Bbq
1654,Menos De 18 Años,Masculino,San Marcos,1 A 2 Veces Por Semana,Queso,Caramel Goal Popcorn
1654,Menos De 18 Años,Masculino,San Marcos,1 A 2 Veces Por Semana,Queso,Mundialitos Queso Picante
1655,35 - 44 Años,Femenino,Quetzaltenango,3 A 5 Veces Por Semana,Barbacoa,Mundialitos Queso Picante
1655,35 - 44 Años,Femenino,Quetzaltenango,3 A 5 Veces Por Semana,Barbacoa,Victory Pretzels
1655,35 - 44 Años,Femenino,Quetzaltenango,3 A 5 Veces Por Semana,Barbacoa,Caramel Goal Popcorn
1656,18 - 24 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Mundialitos Queso Picante
1656,18 - 24 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Caramel Goal Popcorn
1656,18 - 24 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Crunchmax Bbq
1657,18 - 24 Años,Masculino,Jalapa,Varias Veces Al Mes,Salado Tradicional,Chocokick Bites
1658,25 - 34 Años,Femenino,Totonicapán,Todos Los Días,Salado Tradicional,Hot Stadium Peanuts
1658,25 - 34 Años,Femenino,Totonicapán,Todos Los Días,Salado Tradicional,Chocokick Bites
1659,18 - 24 Años,Femenino,Totonicapán,1 A 2 Veces Por Semana,Picante Chapín,Gol Nachos Supreme
1659,18 - 24 Años,Femenino,Totonicapán,1 A 2 Veces Por Semana,Picante Chapín,Victory Pretzels
1659,18 - 24 Años,Femenino,Totonicapán,1 A 2 Veces Por Semana,Picante Chapín,Crunchmax Bbq
1660,18 - 24 Años,Femenino,Baja Verapaz,1 A 2 Veces Por Semana,Queso,Caramel Goal Popcorn
1660,18 - 24 Años,Femenino,Baja Verapaz,1 A 2 Veces Por Semana,Queso,Futbolmix
1661,Menos De 18 Años,Femenino,Escuintla,1 A 2 Veces Por Semana,Limón,Caramel Goal Popcorn
1661,Menos De 18 Años,Femenino,Escuintla,1 A 2 Veces Por Semana,Limón,Energy Crunch Protein
1662,35 - 44 Años,Masculino,Zacapa,1 A 2 Veces Por Semana,Chocolate,Victory Pretzels
1662,35 - 44 Años,Masculino,Zacapa,1 A 2 Veces Por Semana,Chocolate,Gol Nachos Supreme
1662,35 - 44 Años,Masculino,Zacapa,1 A 2 Veces Por Semana,Chocolate,Fan Chips Jalapeño
1663,18 - 24 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Crunchmax Bbq
1664,35 - 44 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Jalapeño,Crunchmax Bbq
1664,35 - 44 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Jalapeño,Gol Nachos Supreme
1664,35 - 44 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Jalapeño,Mundialitos Queso Picante
1665,25 - 34 Años,Masculino,Sololá,3 A 5 Veces Por Semana,Dulce,Mundialitos Queso Picante
1665,25 - 34 Años,Masculino,Sololá,3 A 5 Veces Por Semana,Dulce,Futbolmix
1666,35 - 44 Años,Femenino,Izabal,Todos Los Días,Queso,Caramel Goal Popcorn
1667,25 - 34 Años,Masculino,Guate,Varias Veces Al Mes,Caramelo,Futbolmix
1667,25 - 34 Años,Masculino,Guate,Varias Veces Al Mes,Caramelo,Caramel Goal Popcorn
1667,25 - 34 Años,Masculino,Guate,Varias Veces Al Mes,Caramelo,Gol Nachos Supreme
1668,35 - 44 Años,Femenino,San Marcos,Varias Veces Al Mes,Limón,Futbolmix
1668,35 - 44 Años,Femenino,San Marcos,Varias Veces Al Mes,Limón,Gol Nachos Supreme
1669,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Limón,Fan Chips Jalapeño
1669,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Limón,Gol Nachos Supreme
1669,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Limón,Chocokick Bites
1670,35 - 44 Años,Femenino,Guate,1 A 2 Veces Por Semana,Queso,Victory Pretzels
1671,35 - 44 Años,Masculino,Chimaltenango,1 A 2 Veces Por Semana,Jalapeño,Mundialitos Queso Picante
1671,35 - 44 Años,Masculino,Chimaltenango,1 A 2 Veces Por Semana,Jalapeño,Chocokick Bites
1671,35 - 44 Años,Masculino,Chimaltenango,1 A 2 Veces Por Semana,Jalapeño,Futbolmix
1672,25 - 34 Años,Femenino,Escuintla,Varias Veces Al Mes,Barbacoa,Futbolmix
1672,25 - 34 Años,Femenino,Escuintla,Varias Veces Al Mes,Barbacoa,Hot Stadium Peanuts
1673,Menos De 18 Años,Femenino,Guatemala,Varias Veces Al Mes,Dulce,Energy Crunch Protein
1674,35 - 44 Años,Femenino,Guatemala,Varias Veces Al Mes,Queso,Futbolmix
1674,35 - 44 Años,Femenino,Guatemala,Varias Veces Al Mes,Queso,Crunchmax Bbq
1675,25 - 34 Años,Femenino,Guatemala,Todos Los Días,Limón,Caramel Goal Popcorn
1676,45 - 54 Años,Femenino,Sacatepéquez,3 A 5 Veces Por Semana,Picante Chapín,Futbolmix
1676,45 - 54 Años,Femenino,Sacatepéquez,3 A 5 Veces Por Semana,Picante Chapín,Hot Stadium Peanuts
1677,25 - 34 Años,Femenino,Suchitepéquez,Varias Veces Al Mes,Limón,Victory Pretzels
1677,25 - 34 Años,Femenino,Suchitepéquez,Varias Veces Al Mes,Limón,Mundialitos Queso Picante
1678,25 - 34 Años,Masculino,Quetzaltenango,3 A 5 Veces Por Semana,Barbacoa,Mundialitos Queso Picante
1679,18 - 24 Años,Masculino,Quetzaltenango,1 A 2 Veces Por Semana,Jalapeño,Gol Nachos Supreme
1679,18 - 24 Años,Masculino,Quetzaltenango,1 A 2 Veces Por Semana,Jalapeño,Futbolmix
1679,18 - 24 Años,Masculino,Quetzaltenango,1 A 2 Veces Por Semana,Jalapeño,Energy Crunch Protein
1680,55 Años O Más,Masculino,Guate,1 A 2 Veces Por Semana,Dulce,Crunchmax Bbq
1680,55 Años O Más,Masculino,Guate,1 A 2 Veces Por Semana,Dulce,Victory Pretzels
1680,55 Años O Más,Masculino,Guate,1 A 2 Veces Por Semana,Dulce,Chocokick Bites
1681,35 - 44 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Barbacoa,Crunchmax Bbq
1681,35 - 44 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Barbacoa,Victory Pretzels
1682,18 - 24 Años,Masculino,Guatemala,Rara Vez,Dulce,Fan Chips Jalapeño
1683,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Fan Chips Jalapeño
1683,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Victory Pretzels
1683,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Mundialitos Queso Picante
1684,Menos De 18 Años,Masculino,Guatemala,Todos Los Días,Picante Chapín,Gol Nachos Supreme
1685,25 - 34 Años,Masculino,Chimaltenango,3 A 5 Veces Por Semana,Limón,Chocokick Bites
1686,Menos De 18 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Dulce,Chocokick Bites
1686,Menos De 18 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Dulce,Energy Crunch Protein
1687,25 - 34 Años,Femenino,Retalhuleu,1 A 2 Veces Por Semana,Chocolate,Futbolmix
1687,25 - 34 Años,Femenino,Retalhuleu,1 A 2 Veces Por Semana,Chocolate,Energy Crunch Protein
1688,25 - 34 Años,Femenino,Chiquimula,Todos Los Días,Barbacoa,Crunchmax Bbq
1688,25 - 34 Años,Femenino,Chiquimula,Todos Los Días,Barbacoa,Futbolmix
1688,25 - 34 Años,Femenino,Chiquimula,Todos Los Días,Barbacoa,Caramel Goal Popcorn
1689,35 - 44 Años,Masculino,Quetzaltenango,Rara Vez,Caramelo,Caramel Goal Popcorn
1690,35 - 44 Años,Masculino,Jalapa,Todos Los Días,Queso,Hot Stadium Peanuts
1690,35 - 44 Años,Masculino,Jalapa,Todos Los Días,Queso,Gol Nachos Supreme
1690,35 - 44 Años,Masculino,Jalapa,Todos Los Días,Queso,Mundialitos Queso Picante
1691,18 - 24 Años,Femenino,Sacatepéquez,1 A 2 Veces Por Semana,Queso,Futbolmix
1691,18 - 24 Años,Femenino,Sacatepéquez,1 A 2 Veces Por Semana,Queso,Chocokick Bites
1692,45 - 54 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Gol Nachos Supreme
1693,35 - 44 Años,Masculino,Sololá,3 A 5 Veces Por Semana,Picante Chapín,Hot Stadium Peanuts
1694,45 - 54 Años,Femenino,Guatemala,Todos Los Días,Salado Tradicional,Gol Nachos Supreme
1695,18 - 24 Años,Femenino,Petén,1 A 2 Veces Por Semana,Limón,Crunchmax Bbq
1695,18 - 24 Años,Femenino,Petén,1 A 2 Veces Por Semana,Limón,Gol Nachos Supreme
1695,18 - 24 Años,Femenino,Petén,1 A 2 Veces Por Semana,Limón,Chocokick Bites
1696,18 - 24 Años,Masculino,Chiquimula,3 A 5 Veces Por Semana,Chocolate,Mundialitos Queso Picante
1696,18 - 24 Años,Masculino,Chiquimula,3 A 5 Veces Por Semana,Chocolate,Energy Crunch Protein
1696,18 - 24 Años,Masculino,Chiquimula,3 A 5 Veces Por Semana,Chocolate,Gol Nachos Supreme
1697,45 - 54 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Caramelo,Victory Pretzels
1697,45 - 54 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Caramelo,Crunchmax Bbq
1697,45 - 54 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Caramelo,Caramel Goal Popcorn
1698,25 - 34 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Dulce,Crunchmax Bbq
1698,25 - 34 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Dulce,Caramel Goal Popcorn
1699,45 - 54 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Caramelo,Hot Stadium Peanuts
1700,18 - 24 Años,Masculino,Sacatepéquez,1 A 2 Veces Por Semana,Jalapeño,Chocokick Bites
1701,45 - 54 Años,Masculino,Guatemala,Todos Los Días,Queso,Gol Nachos Supreme
1701,45 - 54 Años,Masculino,Guatemala,Todos Los Días,Queso,Futbolmix
1701,45 - 54 Años,Masculino,Guatemala,Todos Los Días,Queso,Crunchmax Bbq
1702,Menos De 18 Años,Masculino,Retalhuleu,1 A 2 Veces Por Semana,Limón,Futbolmix
1702,Menos De 18 Años,Masculino,Retalhuleu,1 A 2 Veces Por Semana,Limón,Crunchmax Bbq
1703,45 - 54 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Crunchmax Bbq
1703,45 - 54 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Gol Nachos Supreme
1703,45 - 54 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Chocokick Bites
1704,55 Años O Más,Masculino,Sololá,1 A 2 Veces Por Semana,Caramelo,Crunchmax Bbq
1705,Menos De 18 Años,Masculino,Chimaltenango,3 A 5 Veces Por Semana,Limón,Gol Nachos Supreme
1706,45 - 54 Años,Masculino,Guatemala,Todos Los Días,Picante Chapín,Futbolmix
1706,45 - 54 Años,Masculino,Guatemala,Todos Los Días,Picante Chapín,Caramel Goal Popcorn
1707,18 - 24 Años,Masculino,Chimaltenango,Varias Veces Al Mes,Picante Chapín,Futbolmix
1708,Menos De 18 Años,Masculino,Quetzaltenango,Todos Los Días,Limón,Caramel Goal Popcorn
1709,18 - 24 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Salado Tradicional,Gol Nachos Supreme
1709,18 - 24 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Salado Tradicional,Crunchmax Bbq
1710,35 - 44 Años,Femenino,Guatemala,Todos Los Días,Chocolate,Fan Chips Jalapeño
1710,35 - 44 Años,Femenino,Guatemala,Todos Los Días,Chocolate,Crunchmax Bbq
1711,25 - 34 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Futbolmix
1711,25 - 34 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Caramel Goal Popcorn
1711,25 - 34 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Energy Crunch Protein
1712,45 - 54 Años,Femenino,Chimaltenango,1 A 2 Veces Por Semana,Barbacoa,Chocokick Bites
1712,45 - 54 Años,Femenino,Chimaltenango,1 A 2 Veces Por Semana,Barbacoa,Hot Stadium Peanuts
1713,35 - 44 Años,Masculino,Sacatepéquez,3 A 5 Veces Por Semana,Limón,Hot Stadium Peanuts
1713,35 - 44 Años,Masculino,Sacatepéquez,3 A 5 Veces Por Semana,Limón,Mundialitos Queso Picante
1714,35 - 44 Años,Femenino,Sololá,Todos Los Días,Chocolate,Mundialitos Queso Picante
1715,35 - 44 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Mundialitos Queso Picante
1715,35 - 44 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Fan Chips Jalapeño
1716,35 - 44 Años,Femenino,Chimaltenango,Rara Vez,Picante Chapín,Caramel Goal Popcorn
1716,35 - 44 Años,Femenino,Chimaltenango,Rara Vez,Picante Chapín,Victory Pretzels
1716,35 - 44 Años,Femenino,Chimaltenango,Rara Vez,Picante Chapín,Hot Stadium Peanuts
1717,35 - 44 Años,Prefiero No Indicarlo,Suchitepéquez,1 A 2 Veces Por Semana,Queso,Gol Nachos Supreme
1718,35 - 44 Años,Femenino,Quiché,Varias Veces Al Mes,Barbacoa,Fan Chips Jalapeño
1718,35 - 44 Años,Femenino,Quiché,Varias Veces Al Mes,Barbacoa,Crunchmax Bbq
1718,35 - 44 Años,Femenino,Quiché,Varias Veces Al Mes,Barbacoa,Gol Nachos Supreme
1719,55 Años O Más,Masculino,San Marcos,1 A 2 Veces Por Semana,Chocolate,Mundialitos Queso Picante
1719,55 Años O Más,Masculino,San Marcos,1 A 2 Veces Por Semana,Chocolate,Fan Chips Jalapeño
1720,25 - 34 Años,Femenino,Guatemala,Todos Los Días,Jalapeño,Victory Pretzels
1720,25 - 34 Años,Femenino,Guatemala,Todos Los Días,Jalapeño,Hot Stadium Peanuts
1721,25 - 34 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Gol Nachos Supreme
1721,25 - 34 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Hot Stadium Peanuts
1722,18 - 24 Años,Masculino,Zacapa,Todos Los Días,Salado Tradicional,Mundialitos Queso Picante
1722,18 - 24 Años,Masculino,Zacapa,Todos Los Días,Salado Tradicional,Gol Nachos Supreme
1723,Menos De 18 Años,Masculino,Guatemala,Rara Vez,Barbacoa,Futbolmix
1723,Menos De 18 Años,Masculino,Guatemala,Rara Vez,Barbacoa,Gol Nachos Supreme
1723,Menos De 18 Años,Masculino,Guatemala,Rara Vez,Barbacoa,Mundialitos Queso Picante
1724,25 - 34 Años,Prefiero No Indicarlo,Retalhuleu,3 A 5 Veces Por Semana,Jalapeño,Futbolmix
1725,18 - 24 Años,Masculino,Quetzaltenango,3 A 5 Veces Por Semana,Queso,Mundialitos Queso Picante
1725,18 - 24 Años,Masculino,Quetzaltenango,3 A 5 Veces Por Semana,Queso,Fan Chips Jalapeño
1725,18 - 24 Años,Masculino,Quetzaltenango,3 A 5 Veces Por Semana,Queso,Futbolmix
1726,18 - 24 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Victory Pretzels
1726,18 - 24 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Gol Nachos Supreme
