EncuestaID,RangoEdad,Genero,Departamento,SeleccionApoya,Jugador
1641,25 - 34 Años,Masculino,Guatemala,Estados Unidos,Vinícius Júnior
1642,35 - 44 Años,Femenino,Guatemala,Brasil,Neymar Jr.
1643,18 - 24 Años,Femenino,Guatemala,Brasil,Jude Bellingham
1643,18 - 24 Años,Femenino,Guatemala,Brasil,Vinícius Júnior
1643,18 - 24 Años,Femenino,Guatemala,Brasil,Harry Kane
1644,25 - 34 Años,Masculino,Zacapa,Francia,Kylian Mbappé
1644,25 - 34 Años,Masculino,Zacapa,Francia,Cristiano Ronaldo
1645,Menos De 18 Años,Femenino,Escuintla,Brasil,Ninguno
1645,Menos De 18 Años,Femenino,Escuintla,Brasil,Lamine Yamal
1645,Menos De 18 Años,Femenino,Escuintla,Brasil,Kylian Mbappé
1646,25 - 34 Años,Masculino,Guatemala,Argentina,Jude Bellingham
1647,55 Años O Más,Femenino,Guatemala,España,Cristiano Ronaldo
1647,55 Años O Más,Femenino,Guatemala,España,Ninguno
1648,35 - 44 Años,Femenino,Sololá,México,Cristiano Ronaldo
1648,35 - 44 Años,Femenino,Sololá,México,Vinícius Júnior
1649,35 - 44 Años,Masculino,Jalapa,Brasil,Jude Bellingham
1650,35 - 44 Años,Femenino,Guatemala,Brasil,Cristiano Ronaldo
1651,35 - 44 Años,Masculino,Huehuetenango,Argentina,Vinícius Júnior
1651,35 - 44 Años,Masculino,Huehuetenango,Argentina,Julián Álvarez
1651,35 - 44 Años,Masculino,Huehuetenango,Argentina,Kylian Mbappé
1652,25 - 34 Años,Masculino,Guatemala,Uruguay,Cristiano Ronaldo
1653,35 - 44 Años,Masculino,Guatemala, ARGENTINA ,Lionel Messi
1653,35 - 44 Años,Masculino,Guatemala, ARGENTINA ,Neymar Jr.
1653,35 - 44 Años,Masculino,Guatemala, ARGENTINA ,Rodri
1654,Menos De 18 Años,Masculino,San Marcos,España,Lionel Messi
1654,Menos De 18 Años,Masculino,San Marcos,España,Neymar Jr.
1654,Menos De 18 Años,Masculino,San Marcos,España,Jude Bellingham
1655,35 - 44 Años,Femenino,Quetzaltenango,Francia,Jude Bellingham
1656,18 - 24 Años,Masculino,Guatemala,Argentina,Christian Pulisic
1656,18 - 24 Años,Masculino,Guatemala,Argentina,Harry Kane
1656,18 - 24 Años,Masculino,Guatemala,Argentina,Jude Bellingham
1657,18 - 24 Años,Masculino,Jalapa,Francia,Cristiano Ronaldo
1657,18 - 24 Años,Masculino,Jalapa,Francia,Harry Kane
1658,25 - 34 Años,Femenino,Totonicapán,Colombia,Lionel Messi
1659,18 - 24 Años,Femenino,Totonicapán,Portugal,Lionel Messi
1660,18 - 24 Años,Femenino,Baja Verapaz,Francia,Cristiano Ronaldo
1661,Menos De 18 Años,Femenino,Escuintla,Colombia,Neymar Jr.
1661,Menos De 18 Años,Femenino,Escuintla,Colombia,Lionel Messi
1661,Menos De 18 Años,Femenino,Escuintla,Colombia,Lamine Yamal
1662,35 - 44 Años,Masculino,Zacapa,España,Kylian Mbappé
1663,18 - 24 Años,Femenino,Guatemala,España,Neymar Jr.
1663,18 - 24 Años,Femenino,Guatemala,España,Lionel Messi
1663,18 - 24 Años,Femenino,Guatemala,España,Cristiano Ronaldo
1664,35 - 44 Años,Femenino,Guatemala,Argentina,Lionel Messi
1664,35 - 44 Años,Femenino,Guatemala,Argentina,Rodri
1664,35 - 44 Años,Femenino,Guatemala,Argentina,Vinícius Júnior
1665,25 - 34 Años,Masculino,Sololá,Brasil,Cristiano Ronaldo
1666,35 - 44 Años,Femenino,Izabal,Portugal,Cristiano Ronaldo
1666,35 - 44 Años,Femenino,Izabal,Portugal,Neymar Jr.
1667,25 - 34 Años,Masculino,Guate,España,Cristiano Ronaldo
1668,35 - 44 Años,Femenino,San Marcos,Brasil,Lamine Yamal
1669,25 - 34 Años,Masculino,Guatemala,Brasil,Vinícius Júnior
1670,35 - 44 Años,Femenino,Guate,Inglaterra,Lionel Messi
1670,35 - 44 Años,Femenino,Guate,Inglaterra,Harry Kane
1671,35 - 44 Años,Masculino,Chimaltenango,México,Lionel Messi
1671,35 - 44 Años,Masculino,Chimaltenango,México,Neymar Jr.
1672,25 - 34 Años,Femenino,Escuintla,Argentina,Cristiano Ronaldo
1672,25 - 34 Años,Femenino,Escuintla,Argentina,Neymar Jr.
1672,25 - 34 Años,Femenino,Escuintla,Argentina,Alphonso Davies
1673,Menos De 18 Años,Femenino,Guatemala,Argentina,Cristiano Ronaldo
1673,Menos De 18 Años,Femenino,Guatemala,Argentina,Lionel Messi
1673,Menos De 18 Años,Femenino,Guatemala,Argentina,Vinícius Júnior
1674,35 - 44 Años,Femenino,Guatemala,Brasil,Lamine Yamal
1674,35 - 44 Años,Femenino,Guatemala,Brasil,Alphonso Davies
1675,25 - 34 Años,Femenino,Guatemala,Portugal,Ninguno
1675,25 - 34 Años,Femenino,Guatemala,Portugal,Vinícius Júnior
1675,25 - 34 Años,Femenino,Guatemala,Portugal,Cristiano Ronaldo
1676,45 - 54 Años,Femenino,Sacatepéquez,Estados Unidos,Federico Valverde
1676,45 - 54 Años,Femenino,Sacatepéquez,Estados Unidos,Kylian Mbappé
1676,45 - 54 Años,Femenino,Sacatepéquez,Estados Unidos,Cristiano Ronaldo
1677,25 - 34 Años,Femenino,Suchitepéquez,Francia,Vinícius Júnior
1677,25 - 34 Años,Femenino,Suchitepéquez,Francia,Lionel Messi
1677,25 - 34 Años,Femenino,Suchitepéquez,Francia,Jude Bellingham
1678,25 - 34 Años,Masculino,Quetzaltenango,Brasil,Lionel Messi
1678,25 - 34 Años,Masculino,Quetzaltenango,Brasil,Jude Bellingham
1679,18 - 24 Años,Masculino,Quetzaltenango,España,Lamine Yamal
1679,18 - 24 Años,Masculino,Quetzaltenango,España,Kylian Mbappé
1680,55 Años O Más,Masculino,Guate,México,Kylian Mbappé
1680,55 Años O Más,Masculino,Guate,México,Jude Bellingham
1680,55 Años O Más,Masculino,Guate,México,Cristiano Ronaldo
1681,35 - 44 Años,Femenino,Guatemala,Argentina,Ninguno
1682,18 - 24 Años,Masculino,Guatemala,Francia,Kylian Mbappé
1682,18 - 24 Años,Masculino,Guatemala,Francia,Lionel Messi
1683,25 - 34 Años,Masculino,Guatemala,España,Lionel Messi
1683,25 - 34 Años,Masculino,Guatemala,España,Kylian Mbappé
1683,25 - 34 Años,Masculino,Guatemala,España,Federico Valverde
1684,Menos De 18 Años,Masculino,Guatemala,Brasil,Cristiano Ronaldo
1684,Menos De 18 Años,Masculino,Guatemala,Brasil,Lionel Messi
1685,25 - 34 Años,Masculino,Chimaltenango,Brasil,Kylian Mbappé
1686,Menos De 18 Años,Masculino,Guatemala,Inglaterra,Lionel Messi
1686,Menos De 18 Años,Masculino,Guatemala,Inglaterra,Julián Álvarez
1686,Menos De 18 Años,Masculino,Guatemala,Inglaterra,Cristiano Ronaldo
1687,25 - 34 Años,Femenino,Retalhuleu,Marruecos,Kylian Mbappé
1688,25 - 34 Años,Femenino,Chiquimula,Francia,Christian Pulisic
1688,25 - 34 Años,Femenino,Chiquimula,Francia,Lionel Messi
1688,25 - 34 Años,Femenino,Chiquimula,Francia,Vinícius Júnior
1689,35 - 44 Años,Masculino,Quetzaltenango,Brasil,Jude Bellingham
1690,35 - 44 Años,Masculino,Jalapa,Portugal,Vinícius Júnior
1690,35 - 44 Años,Masculino,Jalapa,Portugal,Lionel Messi
1690,35 - 44 Años,Masculino,Jalapa,Portugal,Cristiano Ronaldo
1691,18 - 24 Años,Femenino,Sacatepéquez, FRANCIA ,Lamine Yamal
1691,18 - 24 Años,Femenino,Sacatepéquez, FRANCIA ,Cristiano Ronaldo
1691,18 - 24 Años,Femenino,Sacatepéquez, FRANCIA ,Neymar Jr.
1692,45 - 54 Años,Masculino,Guatemala,Portugal,Julián Álvarez
1692,45 - 54 Años,Masculino,Guatemala,Portugal,Rodri
1692,45 - 54 Años,Masculino,Guatemala,Portugal,Lamine Yamal
1693,35 - 44 Años,Masculino,Sololá,México,Christian Pulisic
1693,35 - 44 Años,Masculino,Sololá,México,Lamine Yamal
1694,45 - 54 Años,Femenino,Guatemala,Inglaterra,Lionel Messi
1694,45 - 54 Años,Femenino,Guatemala,Inglaterra,Vinícius Júnior
1694,45 - 54 Años,Femenino,Guatemala,Inglaterra,Cristiano Ronaldo
1695,18 - 24 Años,Femenino,Petén,México,Cristiano Ronaldo
1695,18 - 24 Años,Femenino,Petén,México,Vinícius Júnior
1696,18 - 24 Años,Masculino,Chiquimula,España,Federico Valverde
1696,18 - 24 Años,Masculino,Chiquimula,España,Lionel Messi
1697,45 - 54 Años,Masculino,Guatemala,Argentina,Cristiano Ronaldo
1697,45 - 54 Años,Masculino,Guatemala,Argentina,Neymar Jr.
1697,45 - 54 Años,Masculino,Guatemala,Argentina,Vinícius Júnior
1698,25 - 34 Años,Femenino,Guatemala,Congo DR,Lamine Yamal
1699,45 - 54 Años,Masculino,Guatemala,Brasil,Cristiano Ronaldo
1699,45 - 54 Años,Masculino,Guatemala,Brasil,Vinícius Júnior
1699,45 - 54 Años,Masculino,Guatemala,Brasil,Neymar Jr.
1700,18 - 24 Años,Masculino,Sacatepéquez,Francia,Kylian Mbappé
1700,18 - 24 Años,Masculino,Sacatepéquez,Francia,Alphonso Davies
1701,45 - 54 Años,Masculino,Guatemala,Argentina,Lionel Messi
1701,45 - 54 Años,Masculino,Guatemala,Argentina,Cristiano Ronaldo
1702,Menos De 18 Años,Masculino,Retalhuleu,Brasil,Federico Valverde
1702,Menos De 18 Años,Masculino,Retalhuleu,Brasil,Neymar Jr.
1703,45 - 54 Años,Masculino,Guatemala,España,Alphonso Davies
1704,55 Años O Más,Masculino,Sololá,Colombia,Neymar Jr.
1704,55 Años O Más,Masculino,Sololá,Colombia,Cristiano Ronaldo
1704,55 Años O Más,Masculino,Sololá,Colombia,Lionel Messi
1705,Menos De 18 Años,Masculino,Chimaltenango,Argentina,Vinícius Júnior
1705,Menos De 18 Años,Masculino,Chimaltenango,Argentina,Neymar Jr.
1705,Menos De 18 Años,Masculino,Chimaltenango,Argentina,Federico Valverde
1706,45 - 54 Años,Masculino,Guatemala,Argentina,Lamine Yamal
1706,45 - 54 Años,Masculino,Guatemala,Argentina,Vinícius Júnior
1707,18 - 24 Años,Masculino,Chimaltenango,Argentina,Kylian Mbappé
1707,18 - 24 Años,Masculino,Chimaltenango,Argentina,Lionel Messi
1708,Menos De 18 Años,Masculino,Quetzaltenango,Australia,Jude Bellingham
1709,18 - 24 Años,Masculino,Guatemala,Francia,Kylian Mbappé
1709,18 - 24 Años,Masculino,Guatemala,Francia,Lionel Messi
1709,18 - 24 Años,Masculino,Guatemala,Francia,Cristiano Ronaldo
1710,35 - 44 Años,Femenino,Guatemala,Portugal,Lionel Messi
1711,25 - 34 Años,Masculino,Guatemala,España,Christian Pulisic
1712,45 - 54 Años,Femenino,Chimaltenango,Argentina,Lamine Yamal
1712,45 - 54 Años,Femenino,Chimaltenango,Argentina,Jude Bellingham
1712,45 - 54 Años,Femenino,Chimaltenango,Argentina,Alphonso Davies
1713,35 - 44 Años,Masculino,Sacatepéquez,Estados Unidos,Lamine Yamal
1713,35 - 44 Años,Masculino,Sacatepéquez,Estados Unidos,Ninguno
1713,35 - 44 Años,Masculino,Sacatepéquez,Estados Unidos,Cristiano Ronaldo
1714,35 - 44 Años,Femenino,Sololá,Colombia,Cristiano Ronaldo
1715,35 - 44 Años,Masculino,Guatemala,España,Neymar Jr.
1716,35 - 44 Años,Femenino,Chimaltenango,Francia,Harry Kane
1716,35 - 44 Años,Femenino,Chimaltenango,Francia,Alphonso Davies
1716,35 - 44 Años,Femenino,Chimaltenango,Francia,Cristiano Ronaldo
1717,35 - 44 Años,Prefiero No Indicarlo,Suchitepéquez,Estados Unidos,Federico Valverde
1717,35 - 44 Años,Prefiero No Indicarlo,Suchitepéquez,Estados Unidos,Cristiano Ronaldo
1717,35 - 44 Años,Prefiero No Indicarlo,Suchitepéquez,Estados Unidos,Alphonso Davies
1718,35 - 44 Años,Femenino,Quiché,Jordania,Kylian Mbappé
1718,35 - 44 Años,Femenino,Quiché,Jordania,Lionel Messi
1719,55 Años O Más,Masculino,San Marcos,Argentina,Lionel Messi
1719,55 Años O Más,Masculino,San Marcos,Argentina,Federico Valverde
1720,25 - 34 Años,Femenino,Guatemala,Inglaterra,Lionel Messi
1720,25 - 34 Años,Femenino,Guatemala,Inglaterra,Cristiano Ronaldo
1720,25 - 34 Años,Femenino,Guatemala,Inglaterra,Vinícius Júnior
1721,25 - 34 Años,Masculino,Guatemala,Francia,Vinícius Júnior
1721,25 - 34 Años,Masculino,Guatemala,Francia,Neymar Jr.
1722,18 - 24 Años,Masculino,Zacapa,Uruguay,Lionel Messi
1722,18 - 24 Años,Masculino,Zacapa,Uruguay,Vinícius Júnior
1722,18 - 24 Años,Masculino,Zacapa,Uruguay,Christian Pulisic
1723,Menos De 18 Años,Masculino,Guatemala,España,Alphonso Davies
1724,25 - 34 Años,Prefiero No Indicarlo,Retalhuleu,México,Cristiano Ronaldo
1724,25 - 34 Años,Prefiero No Indicarlo,Retalhuleu,México,Vinícius Júnior
1724,25 - 34 Años,Prefiero No Indicarlo,Retalhuleu,México,Lamine Yamal
1725,18 - 24 Años,Masculino,Quetzaltenango,Brasil,Neymar Jr.
1726,18 - 24 Años,Masculino,Guatemala,Portugal,Cristiano Ronaldo
1726,18 - 24 Años,Masculino,Guatemala,Portugal,Neymar Jr.
1727,35 - 44 Años,Femenino,Quetzaltenango,Estados Unidos,Kylian Mbappé
1728,35 - 44 Años,Femenino,Guatemala,Colombia,Lionel Messi
1728,35 - 44 Años,Femenino,Guatemala,Colombia,Cristiano Ronaldo
1728,35 - 44 Años,Femenino,Guatemala,Colombia,Julián Álvarez
1729,18 - 24 Años,Masculino,Escuintla,Alemania,Neymar Jr.
1729,18 - 24 Años,Masculino,Escuintla,Alemania,Alphonso Davies
1730,25 - 34 Años,Masculino,Chimaltenango,Inglaterra,Neymar Jr.
1730,25 - 34 Años,Masculino,Chimaltenango,Inglaterra,Lionel Messi
1730,25 - 34 Años,Masculino,Chimaltenango,Inglaterra,Cristiano Ronaldo
1731,25 - 34 Años,Femenino,Guatemala,Argentina,Vinícius Júnior
1731,25 - 34 Años,Femenino,Guatemala,Argentina,Cristiano Ronaldo
1731,25 - 34 Años,Femenino,Guatemala,Argentina,Kylian Mbappé
1732,25 - 34 Años,Femenino,Jutiapa,Uruguay,Lionel Messi
1732,25 - 34 Años,Femenino,Jutiapa,Uruguay,Kylian Mbappé
1732,25 - 34 Años,Femenino,Jutiapa,Uruguay,Vinícius Júnior
1733,18 - 24 Años,Femenino,Quiché,Brasil,Lionel Messi
1733,18 - 24 Años,Femenino,Quiché,Brasil,Lamine Yamal
1733,18 - 24 Años,Femenino,Quiché,Brasil,Vinícius Júnior
1734,35 - 44 Años,Masculino,Chimaltenango,Francia,Lamine Yamal
1734,35 - 44 Años,Masculino,Chimaltenango,Francia,Harry Kane
1735,18 - 24 Años,Femenino,Guatemala, ESPAÑA ,Alphonso Davies
1736,35 - 44 Años,Femenino,Totonicapán,Brasil,Lamine Yamal
1736,35 - 44 Años,Femenino,Totonicapán,Brasil,Cristiano Ronaldo
1736,35 - 44 Años,Femenino,Totonicapán,Brasil,Jude Bellingham
1737,Menos De 18 Años,Masculino,Sacatepéquez,Argentina,Alphonso Davies
1737,Menos De 18 Años,Masculino,Sacatepéquez,Argentina,Jude Bellingham
1738,18 - 24 Años,Masculino,Retalhuleu,España,Lamine Yamal
1738,18 - 24 Años,Masculino,Retalhuleu,España,Lionel Messi
1739,18 - 24 Años,Masculino,Chimaltenango,España,Lionel Messi
1739,18 - 24 Años,Masculino,Chimaltenango,España,Cristiano Ronaldo
1739,18 - 24 Años,Masculino,Chimaltenango,España,Vinícius Júnior
1740,35 - 44 Años,Masculino,Guatemala,Francia,Vinícius Júnior
1740,35 - 44 Años,Masculino,Guatemala,Francia,Neymar Jr.
1740,35 - 44 Años,Masculino,Guatemala,Francia,Lamine Yamal
1741,25 - 34 Años,Femenino,Huehuetenango,España,Neymar Jr.
1741,25 - 34 Años,Femenino,Huehuetenango,España,Jude Bellingham
1742,35 - 44 Años,Femenino,Chiquimula,México,Jude Bellingham
1742,35 - 44 Años,Femenino,Chiquimula,México,Neymar Jr.
1743,25 - 34 Años,Masculino,Escuintla,Uruguay,Lamine Yamal
1743,25 - 34 Años,Masculino,Escuintla,Uruguay,Alphonso Davies
1744,35 - 44 Años,Femenino,Quiché, PORTUGAL ,Vinícius Júnior
1745,18 - 24 Años,Femenino,Retalhuleu,Argentina,Cristiano Ronaldo
1745,18 - 24 Años,Femenino,Retalhuleu,Argentina,Vinícius Júnior
1745,18 - 24 Años,Femenino,Retalhuleu,Argentina,Neymar Jr.
1746,18 - 24 Años,Masculino,Quetzaltenango,Francia,Neymar Jr.
1746,18 - 24 Años,Masculino,Quetzaltenango,Francia,Cristiano Ronaldo
1746,18 - 24 Años,Masculino,Quetzaltenango,Francia,Kylian Mbappé
1747,45 - 54 Años,Femenino,Chimaltenango,México,Kylian Mbappé
1747,45 - 54 Años,Femenino,Chimaltenango,México,Vinícius Júnior
1747,45 - 54 Años,Femenino,Chimaltenango,México,Cristiano Ronaldo
1748,25 - 34 Años,Masculino,Guatemala,Argentina,Lionel Messi
1749,25 - 34 Años,Masculino,El Progreso,Argentina,Kylian Mbappé
1749,25 - 34 Años,Masculino,El Progreso,Argentina,Cristiano Ronaldo
1749,25 - 34 Años,Masculino,El Progreso,Argentina,Lionel Messi
1750,35 - 44 Años,Femenino,Escuintla,Francia,Harry Kane
1750,35 - 44 Años,Femenino,Escuintla,Francia,Cristiano Ronaldo
1751,35 - 44 Años,Femenino,Guatemala,Francia,Lionel Messi
1752,18 - 24 Años,Femenino,Sacatepéquez,México,Lionel Messi
1752,18 - 24 Años,Femenino,Sacatepéquez,México,Neymar Jr.
1752,18 - 24 Años,Femenino,Sacatepéquez,México,Cristiano Ronaldo
1753,45 - 54 Años,Femenino,Santa Rosa,México,Kylian Mbappé
1754,25 - 34 Años,Femenino,Jutiapa,Argentina,Christian Pulisic
1754,25 - 34 Años,Femenino,Jutiapa,Argentina,Lionel Messi
1754,25 - 34 Años,Femenino,Jutiapa,Argentina,Kylian Mbappé
1755,25 - 34 Años,Femenino,Guatemala,Brasil,Vinícius Júnior
1756,18 - 24 Años,Femenino,Guatemala,Arabia Saudita,Jude Bellingham
1756,18 - 24 Años,Femenino,Guatemala,Arabia Saudita,Neymar Jr.
1757,35 - 44 Años,Masculino,Guatemala,Francia,Kylian Mbappé
1757,35 - 44 Años,Masculino,Guatemala,Francia,Ninguno
1758,45 - 54 Años,Prefiero No Indicarlo,Quetzaltenango,Qatar,Lionel Messi
1758,45 - 54 Años,Prefiero No Indicarlo,Quetzaltenango,Qatar,Ninguno
1758,45 - 54 Años,Prefiero No Indicarlo,Quetzaltenango,Qatar,Vinícius Júnior
1759,35 - 44 Años,Femenino,Guatemala,Francia,Jude Bellingham
1760,18 - 24 Años,Femenino,Escuintla,Portugal,Neymar Jr.
1760,18 - 24 Años,Femenino,Escuintla,Portugal,Kylian Mbappé
1761,35 - 44 Años,Masculino,Chimaltenango,Brasil,Lionel Messi
1762,35 - 44 Años,Femenino,Guatemala,España,Kylian Mbappé
1763,Menos De 18 Años,Masculino,Guatemala,Francia,Vinícius Júnior
1763,Menos De 18 Años,Masculino,Guatemala,Francia,Christian Pulisic
1763,Menos De 18 Años,Masculino,Guatemala,Francia,Lionel Messi
1764,25 - 34 Años,Femenino,Jutiapa,Argentina,Lionel Messi
1764,25 - 34 Años,Femenino,Jutiapa,Argentina,Harry Kane
1765,25 - 34 Años,Masculino,Santa Rosa,Argentina,Lionel Messi
1766,25 - 34 Años,Femenino,Chimaltenango,Argentina,Neymar Jr.
1766,25 - 34 Años,Femenino,Chimaltenango,Argentina,Cristiano Ronaldo
1767,25 - 34 Años,Masculino,Guatemala,Inglaterra,Lamine Yamal
1767,25 - 34 Años,Masculino,Guatemala,Inglaterra,Lionel Messi
1768,Menos De 18 Años,Masculino,Jalapa,México,Lionel Messi
1769,35 - 44 Años,Masculino,Guatemala,Argentina,Lionel Messi
1769,35 - 44 Años,Masculino,Guatemala,Argentina,Cristiano Ronaldo
1770,25 - 34 Años,Masculino,Guatemala,Brasil,Lamine Yamal
1770,25 - 34 Años,Masculino,Guatemala,Brasil,Harry Kane
1770,25 - 34 Años,Masculino,Guatemala,Brasil,Vinícius Júnior
1771,25 - 34 Años,Masculino,Quetzaltenango, ARGENTINA ,Lionel Messi
1772,25 - 34 Años,Femenino,Quetzaltenango,Argentina,Rodri
1772,25 - 34 Años,Femenino,Quetzaltenango,Argentina,Kylian Mbappé
1772,25 - 34 Años,Femenino,Quetzaltenango,Argentina,Jude Bellingham
559,45 - 54 Años,Masculino,Escuintla,Brasil,Vinícius Júnior
1774,Menos De 18 Años,Masculino,Guate,Francia,Lionel Messi
1774,Menos De 18 Años,Masculino,Guate,Francia,Neymar Jr.
1774,Menos De 18 Años,Masculino,Guate,Francia,Cristiano Ronaldo
1775,Menos De 18 Años,Masculino,Sacatepéquez,Portugal,Lionel Messi
1776,45 - 54 Años,Femenino,Sacatepéquez,México,Cristiano Ronaldo
1777,25 - 34 Años,Femenino,Guatemala,Canadá,Lionel Messi
1778,35 - 44 Años,Femenino,Jutiapa,Francia,Kylian Mbappé
1778,35 - 44 Años,Femenino,Jutiapa,Francia,Lionel Messi
1779,18 - 24 Años,Masculino,Guatemala,Colombia,Lamine Yamal
1780,35 - 44 Años,Femenino,Guatemala,México,Cristiano Ronaldo
1781,45 - 54 Años,Femenino,Guatemala,Inglaterra,Rodri
1781,45 - 54 Años,Femenino,Guatemala,Inglaterra,Vinícius Júnior
1781,45 - 54 Años,Femenino,Guatemala,Inglaterra,Lionel Messi
1782,18 - 24 Años,Masculino,Quetzaltenango,Brasil,Cristiano Ronaldo
1782,18 - 24 Años,Masculino,Quetzaltenango,Brasil,Alphonso Davies
1783,25 - 34 Años,Femenino,Sacatepéquez,Argentina,Vinícius Júnior
1783,25 - 34 Años,Femenino,Sacatepéquez,Argentina,Julián Álvarez
1783,25 - 34 Años,Femenino,Sacatepéquez,Argentina,Jude Bellingham
1784,55 Años O Más,Masculino,Chimaltenango,Argelia,Lionel Messi
1784,55 Años O Más,Masculino,Chimaltenango,Argelia,Neymar Jr.
1785,18 - 24 Años,Femenino,Quiché,Argentina,Vinícius Júnior
1785,18 - 24 Años,Femenino,Quiché,Argentina,Rodri
1785,18 - 24 Años,Femenino,Quiché,Argentina,Cristiano Ronaldo
1786,18 - 24 Años,Femenino,Escuintla,México,Lionel Messi
1787,18 - 24 Años,Femenino,Chimaltenango,Panamá,Alphonso Davies
1788,35 - 44 Años,Femenino,Guatemala,México,Lamine Yamal
1788,35 - 44 Años,Femenino,Guatemala,México,Kylian Mbappé
1789,25 - 34 Años,Masculino,Guatemala,Portugal,Federico Valverde
1789,25 - 34 Años,Masculino,Guatemala,Portugal,Cristiano Ronaldo
1789,25 - 34 Años,Masculino,Guatemala,Portugal,Harry Kane
1790,25 - 34 Años,Masculino,Guatemala,Francia,Lionel Messi
1790,25 - 34 Años,Masculino,Guatemala,Francia,Lamine Yamal
1790,25 - 34 Años,Masculino,Guatemala,Francia,Neymar Jr.
1791,Menos De 18 Años,Femenino,Escuintla,Inglaterra,Lionel Messi
1792,35 - 44 Años,Masculino,Guatemala,Argentina,Ninguno
1793,55 Años O Más,Masculino,Guatemala,Estados Unidos,Harry Kane
1794,25 - 34 Años,Prefiero No Indicarlo,San Marcos,Argentina,Vinícius Júnior
1794,25 - 34 Años,Prefiero No Indicarlo,San Marcos,Argentina,Lionel Messi
1794,25 - 34 Años,Prefiero No Indicarlo,San Marcos,Argentina,Jude Bellingham
1795,55 Años O Más,Femenino,Guatemala,México,Kylian Mbappé
1795,55 Años O Más,Femenino,Guatemala,México,Lionel Messi
1795,55 Años O Más,Femenino,Guatemala,México,Rodri
1796,18 - 24 Años,Femenino,Escuintla,Brasil,Lamine Yamal
1796,18 - 24 Años,Femenino,Escuintla,Brasil,Lionel Messi
1797,Menos De 18 Años,Masculino,Guatemala,Argentina,Cristiano Ronaldo
1797,Menos De 18 Años,Masculino,Guatemala,Argentina,Neymar Jr.
1798,35 - 44 Años,Masculino,El Progreso,Colombia,Lionel Messi
1798,35 - 44 Años,Masculino,El Progreso,Colombia,Vinícius Júnior
1799,45 - 54 Años,Masculino,Quetzaltenango,México,Cristiano Ronaldo
1799,45 - 54 Años,Masculino,Quetzaltenango,México,Neymar Jr.
1799,45 - 54 Años,Masculino,Quetzaltenango,México,Lionel Messi
1800,Menos De 18 Años,Femenino,Guatemala,Portugal,Neymar Jr.
1801,25 - 34 Años,Femenino,Quetzaltenango,México,Lionel Messi
1802,Menos De 18 Años,Masculino,Sacatepéquez,México,Neymar Jr.
1802,Menos De 18 Años,Masculino,Sacatepéquez,México,Lionel Messi
1802,Menos De 18 Años,Masculino,Sacatepéquez,México,Cristiano Ronaldo
1803,18 - 24 Años,Femenino,Quetzaltenango,Argentina,Rodri
1804,18 - 24 Años,Femenino,Guatemala,Portugal,Christian Pulisic
1804,18 - 24 Años,Femenino,Guatemala,Portugal,Vinícius Júnior
1804,18 - 24 Años,Femenino,Guatemala,Portugal,Lionel Messi
1805,35 - 44 Años,Masculino,Suchitepéquez,España,Kylian Mbappé
